#GeneSymbol,GeneName,GFOLD(0.01),E-FDR,log2fdc,1stRPKM,2ndRPKM
ENSG00000023171,#N/A,0,1,0.90576,13.2012,25.4406
ENSG00000023191,RNH1,0,1,-0.024492,2917.46,2859.13
ENSG00000023228,NDUFS1,-0.247204,1,-0.324644,7326.65,5831.76
ENSG00000023287,RB1CC1,0,1,0.0972914,1899.5,2025.46
ENSG00000023318,ERP44,0.0311985,1,0.141942,2990.8,3289.66
ENSG00000023330,ALAS1,-0.0250743,1,-0.149447,2632.9,2365.97
ENSG00000023445,BIRC3,0.0328624,1,0.180956,1648.68,1863.03
ENSG00000023516,AKAP11,-0.110919,1,-0.19956,5302.47,4602.79
ENSG00000023572,GLRX2,0,1,0.0381445,1208.64,1236.8
ENSG00000023608,SNAPC1,0,1,-0.0754915,2449.55,2317.05
ENSG00000023697,DERA,0.230395,1,0.37411,1626.68,2101.78
ENSG00000023734,STRAP,-0.0480152,1,-0.112541,9673.53,8919.86
ENSG00000023839,ABCC2,-0.21162,1,-0.65959,243.488,152.643
ENSG00000023892,DEF6,0,1,-0.18358,1066.36,935.43
ENSG00000023902,PLEKHO1,0.177503,1,0.48831,332.963,465.758
ENSG00000023909,GCLM,-0.266141,1,-0.337698,8633.57,6810.25
ENSG00000024048,UBR2,0,1,-0.0998033,3700.73,3442.31
ENSG00000024422,EHD2,0.0693657,1,0.147684,5961.06,6583.24
ENSG00000024526,DEPDC1,0,1,-0.046344,4573.47,4414.92
ENSG00000024862,CCDC28A,-0.0655757,1,-0.305383,748.067,602.746
ENSG00000025039,RRAGD,0.502163,1,0.815396,291.893,512.725
ENSG00000025156,HSF2,0.0456278,1,0.238429,951.951,1119.39
ENSG00000025293,PHF20,0,1,0.0350022,4228.78,4319.03
ENSG00000025423,HSD17B6,0.0456771,1,0.669693,76.2735,121.332
ENSG00000025434,NR1H3,-0.380544,1,-0.698674,498.711,305.287
ENSG00000025708,TYMP,0,1,-0.316632,64.5391,50.8811
ENSG00000025770,NCAPH2,0.0569863,1,0.183495,2255.93,2553.84
ENSG00000025772,TOMM34,0.201934,1,0.284404,5104.45,6197.72
ENSG00000025796,SEC63,0,1,-0.0725131,5660.37,5366
ENSG00000025800,KPNA6,0,1,-0.0414111,8240.47,7982.47
ENSG00000026025,VIM,3.42369,1,4.10045,30.8027,549.908
ENSG00000026036,RTEL1-TNFRSF6B,0.153764,1,0.407949,513.379,679.068
ENSG00000026103,FAS,0,1,0.103567,2863.19,3066.57
ENSG00000026297,RNASET2,0.116206,1,0.270903,1459.46,1755.4
ENSG00000026508,CD44,0.247025,1,0.302728,11109.5,13661.6
ENSG00000026559,KCNG1,0.844286,1,1.15892,259.623,579.262
ENSG00000026652,AGPAT4,0,1,-0.0881312,146.68,136.988
ENSG00000026751,SLAMF7,-0.26664,1,-0.473872,1078.1,773.002
ENSG00000026950,BTN3A1,0.0225281,1,0.171757,1629.61,1829.76
ENSG00000027001,MIPEP,0,1,0.0173541,1629.61,1643.85
ENSG00000027075,PRKCH,-0.0260374,1,-0.157089,2377.68,2125.27
ENSG00000027644,#N/A,0,1,-1.16463,2.93359,0
ENSG00000027697,IFNGR1,0,1,0.0630675,3923.68,4086.15
ENSG00000027847,B4GALT7,0,1,0.149296,1377.32,1522.52
ENSG00000027869,#N/A,0,1,3.0053,0,9.78484
ENSG00000028116,VRK2,0,1,0.0212202,1364.12,1379.66
ENSG00000028137,#N/A,0,1,1.0053,4.40039,9.78484
ENSG00000028203,VEZT,0,1,0.0328288,6088.68,6209.46
ENSG00000028277,POU2F2,0,1,0.510531,89.4746,127.203
ENSG00000028310,BRD9,0,1,-0.0831334,2737.04,2575.37
ENSG00000028528,SNX1,0,1,-0.0456367,8554.36,8262.32
ENSG00000028839,TBPL1,0.286314,1,0.465614,1010.62,1391.4
ENSG00000029153,ARNTL2,0.0282782,1,0.121695,4234.64,4593
ENSG00000029363,BCLAF1,0,1,0.053389,12734.7,13174.3
ENSG00000029364,SLC39A9,-0.318026,1,-0.39933,6861.68,5185.96
ENSG00000029534,ANK1,0.250124,1,0.829139,83.6074,148.73
ENSG00000029559,#N/A,0,1,0.00529566,10.2676,9.78484
ENSG00000029639,TFB1M,0,1,-0.211691,866.877,745.605
ENSG00000029725,RABEP1,-0.00173365,1,-0.0978039,4329.99,4033.31
ENSG00000029993,HMGB3,0.152702,1,0.23277,5521.03,6467.78
ENSG00000030066,NUP160,0.183214,1,0.2462,8874.12,10493.3
ENSG00000030110,BAK1,0,1,0.0733364,4149.57,4352.3
ENSG00000030304,#N/A,0,1,-0.316632,13.2012,9.78484
ENSG00000030419,IKZF2,-0.248812,1,-0.370327,3023.07,2330.75
ENSG00000030582,GRN,0.0391025,1,0.102128,9365.5,10021.6
ENSG00000031003,FAM13B,0.000453603,1,0.0932748,4337.32,4612.57
ENSG00000031081,ARHGAP31,0,1,0.156201,384.301,426.619
ENSG00000031691,CENPQ,0,1,0.0887656,1320.12,1399.23
ENSG00000031698,SARS1,-0.0725877,1,-0.150086,6803.01,6111.61
ENSG00000031823,RANBP3,0.0639694,1,0.168132,3345.76,3747.59
ENSG00000032219,ARID4A,-0.143409,1,-0.278096,2364.48,1943.27
ENSG00000032389,EIPR1,0,1,0.0631473,1623.74,1690.82
ENSG00000032444,PNPLA6,0,1,-0.02614,3900.21,3818.04
ENSG00000032742,IFT88,-0.0515054,1,-0.259029,982.754,818.012
ENSG00000033011,ALG1,0,1,-0.0650937,1815.9,1729.96
ENSG00000033030,ZCCHC8,0,1,0.0614545,2043.25,2125.27
ENSG00000033050,ABCF2,0,1,-0.0575625,4482.53,4293.59
ENSG00000033100,CHPF2,0,1,0.035024,2276.47,2324.88
ENSG00000033122,#N/A,0.140224,1,0.157299,24.9356,27.3975
ENSG00000033170,FUT8,0.248395,1,0.352765,3108.14,3956.99
ENSG00000033178,UBA6,0.0546402,1,0.125281,7389.73,8035.31
ENSG00000033327,GAB2,0,1,0.265055,214.152,256.363
ENSG00000033627,ATP6V0A1,0.0752377,1,0.219068,1722.02,1998.06
ENSG00000033800,PIAS1,0,1,-0.0130298,3407.37,3365.98
ENSG00000033867,SLC4A7,0,1,-0.0207028,3913.42,3845.44
ENSG00000034053,APBA2,1.0374,1,1.45986,130.545,360.082
ENSG00000034152,MAP2K3,0.0399373,1,0.157459,2640.24,2935.45
ENSG00000034239,#N/A,0,1,0.420333,0,0
ENSG00000034510,TMSB10,0.567456,1,0.62263,10132.6,15554
ENSG00000034533,ASTE1,0,1,-0.0698058,538.315,510.768
ENSG00000034677,RNF19A,-0.216183,1,-0.314751,4495.73,3602.78
ENSG00000034693,PEX3,0,1,-0.0984097,1450.66,1350.31
ENSG00000034713,GABARAPL2,0,1,-0.0210798,3237.22,3180.07
ENSG00000034971,#N/A,0,1,-1.16463,2.93359,0
ENSG00000035115,SH3YL1,-0.342208,1,-0.421923,7209.31,5364.05
ENSG00000035141,FAM136A,-0.043806,1,-0.140503,4347.59,3931.55
ENSG00000035403,VCL,-0.257694,1,-0.302553,21685.1,17528.6
ENSG00000035499,DEPDC1B,0,1,0.0585123,1208.64,1254.42
ENSG00000035664,DAPK2,0,1,-0.486557,108.543,76.3217
ENSG00000035681,NSMAF,0.0547637,1,0.158421,3391.24,3773.03
ENSG00000035687,ADSS2,0,1,0.000312253,5102.99,5088.11
ENSG00000035862,TIMP2,0.623685,1,0.716928,3436.71,5632.15
ENSG00000035928,RFC1,0,1,-0.0604096,5050.18,4827.84
ENSG00000036054,TBC1D23,-0.0194832,1,-0.136864,2942.4,2667.35
ENSG00000036257,CUL3,-0.0896456,1,-0.192867,3895.81,3397.3
ENSG00000036448,MYOM2,0,1,0.167047,171.615,191.783
ENSG00000036473,#N/A,0,1,2.0053,0,3.91393
ENSG00000036530,#N/A,0,1,-0.357274,16.1348,11.7418
ENSG00000036549,ZZZ3,-0.0409303,1,-0.151402,3342.83,3000.03
ENSG00000036672,USP2,0,1,0.630551,73.3399,113.504
ENSG00000036828,#N/A,0,1,0.420333,0,0
ENSG00000037042,TUBG2,0,1,-0.0663273,1371.46,1305.3
ENSG00000037241,RPL26L1,0.336213,1,0.479495,1575.34,2189.85
ENSG00000037280,#N/A,0,1,0.642726,7.33399,11.7418
ENSG00000037474,NSUN2,-0.197411,1,-0.265548,9236.42,7659.57
ENSG00000037637,FBXO42,0.0883335,1,0.250211,1343.59,1592.97
ENSG00000037749,MFAP3,0,1,0.0554134,5406.61,5600.84
ENSG00000037757,MRI1,-0.173674,1,-0.332058,1745.49,1381.62
ENSG00000037897,METTL1,0,1,-0.147656,742.199,667.326
ENSG00000037965,#N/A,0,1,-0.634115,38.1367,23.4836
ENSG00000038002,AGA,0,1,0.102458,910.881,974.57
ENSG00000038210,PI4K2B,0.185159,1,0.306204,2351.28,2898.27
ENSG00000038219,BOD1L1,0,1,0.0591605,3674.33,3816.09
ENSG00000038274,MAT2B,0.0979719,1,0.162588,8703.98,9712.43
ENSG00000038295,#N/A,0,1,2.42033,0,5.8709
ENSG00000038358,EDC4,0,1,0.065085,3210.82,3348.37
ENSG00000038382,TRIO,0.261389,1,0.314712,12070.3,14966.9
ENSG00000038427,VCAN,0.630386,1,0.717603,3928.08,6440.38
ENSG00000038532,CLEC16A,-0.0609462,1,-0.192905,2379.15,2074.39
ENSG00000038945,#N/A,0,1,0.420333,0,0
ENSG00000039068,CDH1,0,1,0.0107414,24692.1,24800.6
ENSG00000039123,MTREX,-0.305313,1,-0.383908,7295.85,5573.44
ENSG00000039139,DNAH5,0,1,0.315997,313.895,389.436
ENSG00000039319,ZFYVE16,-0.061848,1,-0.143047,6178.15,5577.36
ENSG00000039523,RIPOR1,0.110343,1,0.21493,3259.22,3771.08
ENSG00000039537,#N/A,0,1,-0.579667,1.4668,0
ENSG00000039560,RAI14,-0.133921,1,-0.197136,10433.3,9072.5
ENSG00000039650,PNKP,0.0526881,1,0.171785,2556.63,2870.87
ENSG00000039987,#N/A,0,1,2.42033,0,5.8709
ENSG00000040199,PHLPP2,0.01512,1,0.168794,1538.67,1724.09
ENSG00000040275,SPDL1,0,1,-0.00167236,4463.46,4444.27
ENSG00000040341,STAU2,0,1,-0.0986581,2945.33,2741.71
ENSG00000040487,SLC66A1,0,1,0.226764,652.725,761.26
ENSG00000040531,CTNS,0,1,0.011019,859.543,863.023
ENSG00000040608,RTN4R,0.191034,1,0.636825,152.547,236.793
ENSG00000040633,PHF23,-0.00332139,1,-0.125588,2698.91,2465.78
ENSG00000040731,CDH10,0,1,-0.331169,193.617,152.643
ENSG00000040933,INPP4A,0,1,-0.108334,2541.96,2350.32
ENSG00000041353,RAB27B,-0.677193,1,-0.876218,1403.73,761.26
ENSG00000041357,PSMA4,-0.0323035,1,-0.0846953,14519.8,13649.8
ENSG00000041515,MYO16,-0.0568431,1,-1.09424,57.2051,25.4406
ENSG00000041802,LSG1,-0.271387,1,-0.361951,5437.42,4217.26
ENSG00000041880,PARP3,0,1,-0.124231,721.664,659.498
ENSG00000041982,TNC,-1.25558,1,-1.64601,520.713,164.385
ENSG00000041988,THAP3,0,1,0.0241547,444.44,450.102
ENSG00000042062,#N/A,0,1,-0.579667,10.2676,5.8709
ENSG00000042088,TDP1,-0.0235468,1,-0.173982,1814.43,1602.76
ENSG00000042286,AIFM2,0,1,0.0113702,1157.3,1162.44
ENSG00000042317,SPATA7,0,1,-0.247328,525.113,440.318
ENSG00000042429,MED17,0,1,0.0346499,2305.81,2354.23
ENSG00000042445,RETSAT,-0.0695144,1,-0.172563,3876.75,3428.61
ENSG00000042493,CAPG,-0.0121595,1,-0.0661545,13567.9,12919.9
ENSG00000042753,AP2S1,0.0813014,1,0.144662,9114.68,10045.1
ENSG00000042781,#N/A,0,1,-2.74959,11.7344,0
ENSG00000042832,#N/A,0,1,-1.69514,17.6016,3.91393
ENSG00000042980,ADAM28,0,1,-0.059928,2697.44,2579.28
ENSG00000043039,BARX2,0,1,0.420333,39.6035,52.8381
ENSG00000043093,DCUN1D1,-0.424942,1,-0.522025,5072.19,3520.58
ENSG00000043143,JADE2,0,1,0.0549467,7734.42,8009.87
ENSG00000043355,ZIC2,0,1,0.0124555,588.186,591.004
ENSG00000043462,#N/A,0,1,-1.90159,5.86719,0
ENSG00000043514,TRIT1,-0.0526626,1,-0.203197,1833.5,1587.1
ENSG00000043591,#N/A,0,1,-0.223523,35.2031,29.3545
ENSG00000044090,CUL7,0.00574353,1,0.18643,1105.97,1254.42
ENSG00000044115,CTNNA1,0.183291,1,0.215547,34204.2,39595.3
ENSG00000044446,PHKA2,0,1,0.0262881,2066.72,2097.87
ENSG00000044459,#N/A,0,1,-2.16463,7.33399,0
ENSG00000044524,#N/A,0,1,0.420333,2.93359,3.91393
ENSG00000044574,HSPA5,0,1,0.0192651,28741.9,29039.4
ENSG00000046604,DSG2,-0.0215604,1,-0.0798489,11703.6,11039.3
ENSG00000046647,GEMIN8,-0.0920144,1,-0.470853,316.828,227.008
ENSG00000046651,OFD1,-0.0227345,1,-0.158445,2217.8,1980.45
ENSG00000046653,#N/A,0,1,0.120773,45.4707,48.9242
ENSG00000046774,MAGEC2,0.570037,1,1.60091,20.5352,64.5799
ENSG00000046889,PREX2,-0.208482,1,-1.10691,70.4063,31.3115
ENSG00000047056,WDR37,0,1,0.106673,1147.04,1230.93
ENSG00000047188,YTHDC2,0.0191773,1,0.107757,4734.82,5086.16
ENSG00000047230,CTPS2,0,1,0.0361124,1855.5,1896.3
ENSG00000047249,ATP6V1H,0,1,-0.0604473,3181.48,3041.13
ENSG00000047315,POLR2B,-0.0939013,1,-0.160117,9364.03,8354.29
ENSG00000047346,FAM214A,-0.0752519,1,-0.209958,2298.47,1980.45
ENSG00000047365,ARAP2,0.0847507,1,0.215599,2082.85,2410.98
ENSG00000047410,TPR,0,1,0.0473817,15458.6,15925.8
ENSG00000047457,CP,-2.27204,1,-3.09904,250.822,27.3975
ENSG00000047578,KATNIP,0,1,-0.0482676,2574.23,2481.43
ENSG00000047579,DTNBP1,0,1,0.0764693,897.68,943.258
ENSG00000047597,XK,0.413812,1,0.945795,95.3418,183.955
ENSG00000047617,ANO2,0.110185,1,1.0793,26.4024,56.752
ENSG00000047621,C12orf4,0,1,0.0114143,1609.08,1616.45
ENSG00000047634,SCML1,0,1,-0.0252927,1257.05,1230.93
ENSG00000047644,WWC3,0.301586,1,0.405212,3093.48,4084.19
ENSG00000047648,#N/A,0,1,0.742261,4.40039,7.82787
ENSG00000047662,#N/A,0.00717799,1,1.90576,5.86719,25.4406
ENSG00000047849,MAP4,0.0306718,1,0.112031,5601.7,6035.29
ENSG00000047932,GOPC,0,1,0.101144,3471.91,3712.37
ENSG00000047936,#N/A,0,1,0.420333,0,0
ENSG00000048028,USP28,0,1,0.0662247,1494.67,1559.7
ENSG00000048052,HDAC9,0,1,0.33287,148.147,185.912
ENSG00000048140,TSPAN17,0.15702,1,0.251827,3910.48,4641.93
ENSG00000048162,NOP16,0,1,-0.0353722,2338.07,2274
ENSG00000048342,CC2D2A,0,1,-0.276275,136.412,111.547
ENSG00000048392,RRM2B,-0.00213303,1,-0.0732774,7829.76,7418.86
ENSG00000048405,ZNF800,0,1,-0.0386873,1284.91,1246.59
ENSG00000048471,SNX29,0,1,0.0712589,1336.25,1399.23
ENSG00000048540,#N/A,0,1,-0.271545,29.3359,23.4836
ENSG00000048544,MRPS10,0,1,-0.0938616,3193.22,2982.42
ENSG00000048649,RSF1,0.0536268,1,0.154355,3596.59,3990.26
ENSG00000048707,VPS13D,-0.000260769,1,-0.0944415,4500.13,4201.61
ENSG00000048740,#N/A,0,1,0.420333,0,0
ENSG00000048828,FAM120A,-0.088134,1,-0.143582,13273,11978.6
ENSG00000048991,R3HDM1,-0.029331,1,-0.131161,3904.61,3553.85
ENSG00000049089,COL9A2,0.0243739,1,0.538515,118.811,172.213
ENSG00000049130,KITLG,-0.290082,1,-0.354107,10867.5,8475.63
ENSG00000049167,ERCC8,0,1,0.010641,657.125,659.498
ENSG00000049192,ADAMTS6,1.54832,1,1.83438,265.49,947.172
ENSG00000049239,H6PD,0.48016,1,0.58503,2836.79,4242.7
ENSG00000049245,VAMP3,0.427074,1,0.501148,5853.99,8260.36
ENSG00000049246,PER3,0,1,0.0368066,463.508,473.586
ENSG00000049249,#N/A,0,1,0.70984,11.7344,19.5697
ENSG00000049283,EPN3,-0.179965,1,-0.353764,1460.93,1138.95
ENSG00000049323,LTBP1,0,1,0.145589,1123.57,1238.76
ENSG00000049449,RCN1,-0.133006,1,-0.231954,4309.45,3657.57
ENSG00000049540,#N/A,0,1,0.420333,0,0
ENSG00000049541,RFC2,0.093445,1,0.181997,4602.81,5205.53
ENSG00000049618,ARID1B,0.00593788,1,0.104306,3845.94,4121.37
ENSG00000049656,CLPTM1L,0,1,0.0253944,7421.99,7530.41
ENSG00000049759,NEDD4L,0,1,0.0325953,2276.47,2320.96
ENSG00000049768,#N/A,0,1,-2.74959,11.7344,0
ENSG00000049769,PPP1R3F,0.138109,1,0.492684,255.223,358.125
ENSG00000049860,HEXB,0,1,-0.0249465,5820.25,5702.6
ENSG00000049883,PTCD2,-0.219706,1,-0.399632,1389.06,1048.93
ENSG00000050130,JKAMP,-0.209724,1,-0.33309,2886.66,2283.78
ENSG00000050165,#N/A,0,1,-1.16463,2.93359,0
ENSG00000050327,ARHGEF5,0,1,-0.0313145,3218.15,3138.98
ENSG00000050344,NFE2L3,0.600263,1,0.678765,4910.84,7837.65
ENSG00000050393,MCUR1,0.0216121,1,0.164388,1785.09,1994.15
ENSG00000050405,LIMA1,-0.174155,1,-0.207404,37956.3,32773.3
ENSG00000050426,LETMD1,-0.104617,1,-0.226914,2810.38,2393.37
ENSG00000050438,SLC4A8,0,1,0.138298,155.481,170.256
ENSG00000050555,#N/A,0,1,0.420333,0,0
ENSG00000050628,#N/A,-0.36056,1,-3.38702,19.0684,0
ENSG00000050730,#N/A,0,1,0.420333,0,0
ENSG00000050748,MAPK9,0.0184514,1,0.0950732,6357.1,6769.15
ENSG00000050767,#N/A,0,1,1.22769,4.40039,11.7418
ENSG00000050820,BCAR1,0.0275793,1,0.12918,3570.18,3892.41
ENSG00000051009,FAM160A2,0,1,0.15861,643.924,716.25
ENSG00000051108,HERPUD1,-0.263191,1,-0.382345,3160.95,2416.85
ENSG00000051128,HOMER3,0,1,0.152542,1513.73,1677.12
ENSG00000051180,RAD51,0.336183,1,0.490351,1355.32,1898.26
ENSG00000051341,POLQ,0,1,0.00662228,3187.35,3191.81
ENSG00000051382,PIK3CB,-0.219319,1,-0.329318,3628.86,2878.7
ENSG00000051523,CYBA,0,1,-0.0199177,7985.24,7851.35
ENSG00000051596,THOC3,-0.0359722,1,-0.13732,3951.55,3581.25
ENSG00000051620,HEBP2,0,1,-0.00811752,2693.04,2669.3
ENSG00000051825,MPHOSPH9,0,1,-0.134107,2228.07,2023.5
ENSG00000052126,PLEKHA5,0,1,-0.0889949,2069.65,1939.35
ENSG00000052344,PRSS8,0.0286784,1,0.253436,696.729,827.797
ENSG00000052723,SIKE1,0.0586975,1,0.157412,3740.33,4158.56
ENSG00000052749,RRP12,0,1,-0.031093,1843.76,1798.45
ENSG00000052795,FNIP2,0.00976121,1,0.205039,940.217,1080.25
ENSG00000052802,MSMO1,-0.891782,1,-1.01443,3995.56,1970.67
ENSG00000052841,TTC17,-0.0553677,1,-0.192928,2188.46,1908.04
ENSG00000052850,#N/A,0,1,0.420333,0,0
ENSG00000053108,FSTL4,-0.603729,1,-0.74125,2781.05,1657.55
ENSG00000053254,FOXN3,-0.132006,1,-0.252408,2930.66,2452.08
ENSG00000053328,#N/A,0,1,2.0053,0,3.91393
ENSG00000053371,AKR7A2,0.0690175,1,0.204222,1959.64,2250.51
ENSG00000053372,MRTO4,0,1,-0.113626,2321.94,2138.97
ENSG00000053438,NNAT,-0.3791,1,-0.703206,481.11,293.545
ENSG00000053501,USE1,0,1,0.111164,287.492,309.201
ENSG00000053524,MCF2L2,0,1,-0.293363,58.6719,46.9672
ENSG00000053702,NRIP2,-0.2506,1,-0.987752,99.7422,48.9242
ENSG00000053747,LAMA3,0.0640138,1,0.104446,22719.2,24350.5
ENSG00000053770,AP5M1,-0.0734454,1,-0.177077,3840.08,3385.55
ENSG00000053900,ANAPC4,0,1,-0.120686,1705.89,1563.62
ENSG00000053918,#N/A,-0.230477,1,-3.28011,17.6016,0
ENSG00000054116,TRAPPC3,0,1,-0.106535,3282.69,3039.17
ENSG00000054118,THRAP3,0,1,0.0191895,10760.4,10871
ENSG00000054148,PHPT1,-0.216043,1,-0.319572,4082.1,3260.31
ENSG00000054179,ENTPD2,0,1,0.311399,79.2071,97.8484
ENSG00000054219,LY75,-0.153468,1,-0.266187,3364.83,2788.68
ENSG00000054267,ARID4B,0,1,-0.00485596,3624.46,3600.82
ENSG00000054277,OPN3,0,1,0.199833,743.666,851.281
ENSG00000054282,SDCCAG8,-0.0595606,1,-0.258132,1073.7,894.334
ENSG00000054356,#N/A,0,1,2.0053,0,3.91393
ENSG00000054392,HHAT,0,1,0.216192,420.971,487.285
ENSG00000054523,KIF1B,0,1,0.0012826,4222.91,4213.35
ENSG00000054598,FOXC1,0.16742,1,0.251093,5020.85,5957.01
ENSG00000054611,TBC1D22A,0,1,0.144699,976.887,1076.33
ENSG00000054654,SYNE2,0.0536814,1,0.112063,10870.4,11712.4
ENSG00000054690,PLEKHH1,-0.171603,1,-0.366354,1167.57,902.162
ENSG00000054793,ATP9A,0.0717095,1,0.138202,8297.67,9103.81
ENSG00000054938,#N/A,0,1,0.420333,0,0
ENSG00000054965,FAM168A,0.0132184,1,0.118811,3319.36,3592.99
ENSG00000054967,RELT,0,1,0.223744,689.395,802.357
ENSG00000054983,GALC,-0.0365796,1,-0.206234,1443.33,1246.59
ENSG00000055044,NOP58,-0.0399198,1,-0.12682,5356.74,4890.46
ENSG00000055070,SZRD1,0.253143,1,0.324182,6778.07,8459.97
ENSG00000055118,#N/A,0,1,-0.579667,24.9356,15.6557
ENSG00000055130,CUL1,0.0385519,1,0.123036,5173.39,5616.5
ENSG00000055147,FAM114A2,-0.0241226,1,-0.206925,1242.38,1072.42
ENSG00000055163,CYFIP2,-0.00322148,1,-0.0882231,5513.69,5170.31
ENSG00000055208,TAB2,0,1,-0.053326,6911.55,6639.99
ENSG00000055211,GINM1,0.240501,1,0.344972,3111.08,3939.38
ENSG00000055332,EIF2AK2,0.507363,1,0.554826,14005,20511
ENSG00000055483,USP36,0,1,0.0240622,2276.47,2307.26
ENSG00000055609,KMT2C,-0.0646399,1,-0.1746,3405.9,3007.86
ENSG00000055732,MCOLN3,1.36523,1,1.68102,224.42,720.164
ENSG00000055813,CCDC85A,-0.516117,1,-0.668955,2173.79,1362.05
ENSG00000055917,PUM2,-0.00529963,1,-0.0692535,9677.93,9195.79
ENSG00000055950,MRPL43,0,1,-0.0401378,1780.69,1726.05
ENSG00000055955,ITIH4,0.93082,1,1.75594,29.3359,101.762
ENSG00000056050,HPF1,0,1,-0.0213342,827.274,812.141
ENSG00000056097,ZFR,-0.0828657,1,-0.144431,10766.3,9710.47
ENSG00000056277,ZNF280C,0,1,-0.199988,695.262,602.746
ENSG00000056291,#N/A,0,1,-1.16463,2.93359,0
ENSG00000056487,#N/A,0,1,1.19794,8.80078,21.5266
ENSG00000056558,#N/A,0,1,0.580798,23.4688,35.2254
ENSG00000056586,RC3H2,0,1,-0.0790666,5111.79,4823.92
ENSG00000056736,IL17RB,0,1,0.0859141,83.6074,88.0635
ENSG00000056972,TRAF3IP2,0,1,0.0613902,1663.35,1729.96
ENSG00000056998,GYG2,0,1,0.0229977,156.947,158.514
ENSG00000057019,DCBLD2,0.295521,1,0.395,3369.23,4416.88
ENSG00000057252,SOAT1,0,1,0.0711908,3471.91,3636.05
ENSG00000057294,PKP2,0.155256,1,0.240077,4906.44,5776.97
ENSG00000057468,#N/A,0,1,-2.57967,10.2676,0
ENSG00000057593,#N/A,0,1,0.420333,0,0
ENSG00000057608,GDI2,0,1,-0.00200643,15881,15810.3
ENSG00000057657,PRDM1,0,1,0.206838,670.326,771.045
ENSG00000057663,ATG5,0,1,0.0827081,2641.7,2788.68
ENSG00000057704,TMCC3,0.18115,1,0.943895,45.4707,88.0635
ENSG00000057757,PITHD1,0,1,0.123432,2261.8,2455.99
ENSG00000057935,MTA3,-0.0333901,1,-0.164188,2393.81,2129.18
ENSG00000058056,USP13,0.149851,1,0.358933,773.002,988.268
ENSG00000058063,ATP11B,-0.217337,1,-0.302133,6049.07,4890.46
ENSG00000058085,LAMC2,0.206619,1,0.24592,22785.2,26937.7
ENSG00000058091,CDK14,0.792346,1,0.890784,2920.39,5399.27
ENSG00000058262,SEC61A1,0.228426,1,0.272441,17988.8,21661.7
ENSG00000058272,PPP1R12A,0,1,-0.0341724,5198.33,5060.72
ENSG00000058335,RASGRF1,0.530197,1,0.77034,506.045,861.066
ENSG00000058404,#N/A,0,1,1.0053,7.33399,15.6557
ENSG00000058453,CROCC,0,1,0.0174499,576.451,581.219
ENSG00000058600,POLR3E,0,1,-0.115523,2688.64,2473.61
ENSG00000058668,ATP2B4,-0.5174,1,-0.691197,1694.15,1045.02
ENSG00000058673,ZC3H11A,-0.876929,1,-0.986342,4960.71,2495.13
ENSG00000058729,RIOK2,-0.223249,1,-0.382249,1768.96,1352.26
ENSG00000058799,YIPF1,0,1,-0.00804393,1220.38,1209.41
ENSG00000058804,NDC1,-0.168563,1,-0.243856,7492.4,6307.31
ENSG00000058866,#N/A,0,1,2.74226,0,7.82787
ENSG00000059122,FLYWCH1,0,1,0.0373612,1804.16,1845.42
ENSG00000059145,UNKL,0,1,-0.143027,679.127,612.531
ENSG00000059377,#N/A,0,1,-1.16463,2.93359,0
ENSG00000059378,PARP12,0.3356,1,0.455055,2286.74,3125.28
ENSG00000059573,ALDH18A1,0.24408,1,0.330524,4567.61,5726.09
ENSG00000059588,TARBP1,0,1,-0.114906,2989.33,2751.5
ENSG00000059691,GATB,0.258122,1,0.441963,969.553,1313.13
ENSG00000059728,MXD1,-0.325591,1,-0.460672,2540.49,1839.55
ENSG00000059758,CDK17,0.130709,1,0.258649,2142.99,2555.8
ENSG00000059769,DNAJC25,-0.0162036,1,-0.267199,671.793,555.779
ENSG00000059804,#N/A,0,1,-0.0744315,44.0039,41.0963
ENSG00000059915,#N/A,0.332869,1,0.337871,24.9356,31.3115
ENSG00000060069,CTDP1,0,1,0.00429135,1403.73,1403.15
ENSG00000060138,YBX3,0.054348,1,0.112012,11143.3,12006
ENSG00000060140,STYK1,-0.267693,1,-0.515058,767.135,534.252
ENSG00000060237,WNK1,0.0053015,1,0.0582558,13493.1,14006
ENSG00000060339,CCAR1,-0.213798,1,-0.305071,5224.73,4215.31
ENSG00000060491,OGFR,0.217923,1,0.293469,6062.27,7407.12
ENSG00000060558,GNA15,0,1,0.0731383,2110.72,2213.33
ENSG00000060566,#N/A,0,1,0.420333,0,0
ENSG00000060642,PIGV,0,1,-0.121721,775.936,710.379
ENSG00000060656,PTPRU,0.0996518,1,0.18913,4495.73,5109.64
ENSG00000060688,SNRNP40,0,1,-0.0644,3658.19,3487.32
ENSG00000060709,#N/A,0,1,1.2948,7.33399,19.5697
ENSG00000060718,#N/A,0,1,1.06419,22.002,46.9672
ENSG00000060749,QSER1,-0.0179739,1,-0.135889,2914.53,2643.86
ENSG00000060762,MPC1,0,1,-0.155954,1214.51,1086.12
ENSG00000060971,ACAA1,0,1,-0.0828645,4551.47,4283.8
ENSG00000060982,BCAT1,0,1,0.0543395,9104.41,9424.75
ENSG00000061273,HDAC7,0.164706,1,0.249279,4918.17,5827.85
ENSG00000061337,#N/A,0,1,1.42033,10.2676,29.3545
