#GeneSymbol,GeneName,GFOLD(0.01),E-FDR,log2fdc,1stRPKM,2ndRPKM
ENSG00000188641,DPYD,0,1,0.0380919,4974.06,5404.02
ENSG00000188647,PTAR1,0,1,-0.0285417,4680.44,4855.48
ENSG00000188659,#N/A,0,1,0.229786,26.2946,33.8039
ENSG00000188672,#N/A,0,1,0.847237,13.1473,27.6578
ENSG00000188677,PARVB,0,1,0.0674284,1284.05,1424.38
ENSG00000188681,TEKT4P2,0,1,-0.0582986,105.178,107.558
ENSG00000188690,UROS,0,1,-0.175374,1347.6,1263.04
ENSG00000188693,#N/A,0,1,0.991627,0,3.07309
ENSG00000188729,#N/A,0,1,2.57659,0,12.2923
ENSG00000188730,#N/A,0,1,-0.593336,0,0
ENSG00000188735,TMEM120B,0,1,-0.0948824,2482.65,2460.01
ENSG00000188739,RBM34,0,1,-0.0277387,2408.15,2499.96
ENSG00000188747,#N/A,0,1,-0.593336,0,0
ENSG00000188760,TMEM198,0,1,-0.654736,102.987,69.1444
ENSG00000188761,#N/A,0,1,0.14363,4.38243,6.14617
ENSG00000188770,#N/A,0,1,-0.593336,0,0
ENSG00000188779,#N/A,0,1,-0.971847,26.2946,13.8289
ENSG00000188783,#N/A,0,1,-0.815728,13.1473,7.68272
ENSG00000188786,MTF1,0,1,-0.0151353,1091.23,1143.19
ENSG00000188801,#N/A,0,1,-0.12968,269.52,261.212
ENSG00000188807,TMEM201,0,1,0.0689909,780.073,866.61
ENSG00000188820,#N/A,0,1,0.406664,0,1.53654
ENSG00000188822,#N/A,0,1,-0.593336,0,0
ENSG00000188825,LINC00910,0,1,0.427726,72.3102,104.485
ENSG00000188827,SLX4,0,1,0.116478,773.5,888.122
ENSG00000188831,#N/A,0,1,-0.593336,0,0
ENSG00000188833,#N/A,0,1,0.991627,0,3.07309
ENSG00000188848,#N/A,0,1,0.229786,26.2946,33.8039
ENSG00000188868,#N/A,0,1,0.706224,26.2946,47.6328
ENSG00000188869,#N/A,0,1,1.99163,0,7.68272
ENSG00000188873,#N/A,0,1,-0.00837337,2.19122,3.07309
ENSG00000188883,#N/A,0,1,0.991627,0,3.07309
ENSG00000188897,#N/A,0,1,1.40666,0,4.60963
ENSG00000188910,#N/A,0,1,-0.593336,0,0
ENSG00000188916,#N/A,0,1,-2.59334,6.57365,0
ENSG00000188921,HACD4,0,1,0.956861,28.4858,61.4617
ENSG00000188937,#N/A,0,1,0.991627,0,3.07309
ENSG00000188958,#N/A,0,1,1.40666,0,4.60963
ENSG00000188959,#N/A,0,1,0.214019,6.57365,9.21926
ENSG00000188976,NOC2L,0,1,-0.0358656,7040.38,7266.31
ENSG00000188981,#N/A,0,1,1.72859,0,6.14617
ENSG00000188992,#N/A,0,1,0.576589,6.57365,12.2923
ENSG00000188996,#N/A,0,1,-1.00837,6.57365,3.07309
ENSG00000188997,KCTD21,0,1,-0.287923,267.328,232.018
ENSG00000189013,#N/A,0,1,-2.1783,4.38243,0
ENSG00000189045,#N/A,0,1,-0.593336,0,0
ENSG00000189051,#N/A,0,1,-2.91526,8.76487,0
ENSG00000189052,CGB5,0,1,-0.521186,83.2662,61.4617
ENSG00000189056,#N/A,0,1,-0.593336,0,0
ENSG00000189067,LITAF,0,1,0.0165992,918.12,983.388
ENSG00000189068,VSTM1,0,1,-0.179645,585.055,547.009
ENSG00000189077,TMEM120A,0,1,-0.141418,611.35,586.959
ENSG00000189079,ARID2,0,1,-0.0435402,5184.42,5322.59
ENSG00000189089,#N/A,0,1,-0.00837337,10.9561,12.2923
ENSG00000189114,BLOC1S3,0,1,0.0216392,484.259,520.888
ENSG00000189120,SP6,0,1,0.224826,247.608,307.309
ENSG00000189136,UBE2Q2P1,0,1,0.262274,43.8243,56.8521
ENSG00000189143,#N/A,0,1,-1.27141,32.8683,13.8289
ENSG00000189144,ZNF573,0,1,-0.207552,298.006,273.505
ENSG00000189149,#N/A,0,1,-0.443958,118.326,92.1926
ENSG00000189152,#N/A,0,1,-0.593336,0,0
ENSG00000189157,#N/A,0,1,0.084736,8.76487,10.7558
ENSG00000189164,ZNF527,0,1,0.085463,541.231,608.471
ENSG00000189166,#N/A,0,1,1.72859,0,6.14617
ENSG00000189184,#N/A,0,1,1.40666,0,4.60963
ENSG00000189195,BTBD8,0,1,-0.223579,192.827,175.166
ENSG00000189196,#N/A,0,1,-2.1783,4.38243,0
ENSG00000189212,#N/A,0,1,0.123522,1264.33,1458.18
ENSG00000189227,C15orf61,0,1,0.181698,407.566,490.157
ENSG00000189238,LINC00943,0,1,0.793687,26.2946,50.7059
ENSG00000189241,TSPYL1,0,1,0.0478661,4003.35,4379.15
ENSG00000189269,#N/A,0,1,-0.271408,6.57365,6.14617
ENSG00000189283,#N/A,0,1,2.40666,0,10.7558
ENSG00000189298,ZKSCAN3,0,1,-0.267424,473.303,416.403
ENSG00000189306,RRP7A,0,1,0.084736,1893.21,2125.04
ENSG00000189308,LIN54,0,1,-0.0297119,1341.02,1390.57
ENSG00000189334,#N/A,0,1,-0.593336,0,0
ENSG00000189337,KAZN,0,1,0.132741,289.241,336.503
ENSG00000189348,#N/A,0,1,-0.593336,0,0
ENSG00000189350,#N/A,0,1,1.40666,0,4.60963
ENSG00000189366,#N/A,0,1,0.728592,2.19122,6.14617
ENSG00000189369,GSPT2,0,1,-0.130602,519.318,502.45
ENSG00000189376,C8orf76,0,1,-0.163604,1014.53,958.803
ENSG00000189398,#N/A,0,1,0.406664,0,1.53654
ENSG00000189409,#N/A,0,1,-0.593336,0,0
ENSG00000189410,SH2D5,0,1,0.0132643,1641.22,1753.2
ENSG00000189419,#N/A,0,1,1.72859,0,6.14617
ENSG00000189420,#N/A,0,1,-0.593336,0,0
ENSG00000189423,#N/A,0,1,0.0471217,72.3102,79.9002
ENSG00000189430,#N/A,0,1,-2.1783,4.38243,0
ENSG00000189431,#N/A,0,1,0.991627,0,3.07309
ENSG00000196071,#N/A,0,1,0.406664,4.38243,7.68272
ENSG00000196083,IL1RAP,0,1,0.0869336,896.208,1007.97
ENSG00000196092,#N/A,0,1,1.72859,0,6.14617
ENSG00000196096,#N/A,0,1,1.40666,0,4.60963
ENSG00000196109,#N/A,0,1,-0.593336,0,0
ENSG00000196110,ZNF699,0,1,0.0921535,210.357,238.164
ENSG00000196114,#N/A,0,1,0.629057,4.38243,9.21926
ENSG00000196118,#N/A,0,1,1.26465,15.3385,43.0232
ENSG00000196119,#N/A,0,1,-0.593336,0,0
ENSG00000196123,KIAA0895L,0,1,-0.0394003,409.758,422.549
ENSG00000196126,#N/A,0,1,0.669699,8.76487,16.902
ENSG00000196136,#N/A,0,1,1.40666,0,4.60963
ENSG00000196139,#N/A,0,1,1.40666,0,4.60963
ENSG00000196143,#N/A,0,1,-0.593336,0,0
ENSG00000196151,WDSUB1,0,1,-0.105542,760.352,748.297
ENSG00000196152,ZNF79,0,1,-0.206313,168.724,155.191
ENSG00000196154,#N/A,0,1,0.821702,4.38243,10.7558
ENSG00000196166,#N/A,0,1,-0.593336,0,0
ENSG00000196177,ACADSB,0,1,0.150882,1649.99,1939.12
ENSG00000196183,#N/A,0,1,0.991627,0,3.07309
ENSG00000196189,#N/A,0,1,-1.73084,21.9122,6.14617
ENSG00000196196,#N/A,0,1,-1.3303,8.76487,3.07309
ENSG00000196204,RNF216P1,0,1,-0.0968343,525.892,520.888
ENSG00000196205,#N/A,0,1,0.00317217,77084.8,81733.3
ENSG00000196209,#N/A,0,1,-1.27141,15.3385,6.14617
ENSG00000196214,ZNF766,0,1,0.124938,1393.61,1608.76
ENSG00000196218,#N/A,0,1,0.406664,0,1.53654
ENSG00000196236,XPNPEP3,0,1,0.0996004,1135.05,1287.62
ENSG00000196243,#N/A,0,1,-0.593336,0,0
ENSG00000196267,ZNF836,0,1,0.480665,122.708,182.849
ENSG00000196274,#N/A,0,1,-0.593336,0,0
ENSG00000196284,SUPT3H,0,1,0.22734,672.704,834.343
ENSG00000196295,#N/A,0,1,0.221494,479.877,593.106
ENSG00000196296,ATP2A1,0,1,0.544168,63.5453,99.8753
ENSG00000196302,#N/A,0,1,0.214019,6.57365,9.21926
ENSG00000196329,#N/A,0,1,-2.91526,8.76487,0
ENSG00000196335,#N/A,0,1,-0.985653,43.8243,23.0481
ENSG00000196337,#N/A,0,1,0.5062,28.4858,44.5598
ENSG00000196338,#N/A,0,1,0.991627,8.76487,21.5116
ENSG00000196345,#N/A,0,1,-3.1783,10.9561,0
ENSG00000196353,#N/A,0,1,1.99163,0,7.68272
ENSG00000196358,NTNG2,0,1,0.372717,92.0311,127.533
ENSG00000196365,LONP1,0,1,0.0778941,3992.4,4459.05
ENSG00000196366,#N/A,0,1,0.576589,15.3385,26.1212
ENSG00000196367,TRRAP,0,1,-0.0290794,10454.3,10840.3
ENSG00000196372,ASB13,0,1,0.0305898,451.391,488.621
ENSG00000196376,#N/A,0,1,1.99163,0,7.68272
ENSG00000196381,#N/A,0,1,0.991627,4.38243,12.2923
ENSG00000196387,ZNF140,0,1,0.0383973,950.988,1034.09
ENSG00000196388,INCA1,0,1,0.492394,105.178,158.264
ENSG00000196391,ZNF774,0,1,-0.212246,92.0311,84.5099
ENSG00000196405,EVL,0,1,0.0229512,1428.67,1536.54
ENSG00000196406,#N/A,0,1,-0.593336,0,0
ENSG00000196411,EPHB4,0,1,-0.0534331,2373.09,2420.06
ENSG00000196420,#N/A,0,1,-0.593336,0,0
ENSG00000196422,PPP1R26,0,1,0.133551,1382.66,1605.69
ENSG00000196436,NPIPB15,0,1,0.379697,56.9716,79.9002
ENSG00000196437,ZNF569,0,1,-0.084193,1980.86,1977.53
ENSG00000196440,#N/A,0,1,0.991627,0,3.07309
ENSG00000196453,ZNF777,0,1,0.0430734,883.06,963.413
ENSG00000196456,ZNF775,0,1,0.084736,96.4136,109.095
ENSG00000196460,RFX8,0,1,-0.571641,142.429,101.412
ENSG00000196466,ZNF799,0,1,0.0477697,181.871,199.751
ENSG00000196482,#N/A,0,1,-0.593336,0,0
ENSG00000196502,#N/A,0,1,0.406664,0,1.53654
ENSG00000196503,#N/A,0,1,-0.593336,0,0
ENSG00000196510,ANAPC7,0,1,0.0717399,2991.01,3326.62
ENSG00000196511,TPK1,0,1,-0.617583,129.282,89.1195
ENSG00000196517,SLC6A9,0,1,-0.290773,63.5453,55.3156
ENSG00000196535,MYO18A,0,1,-0.0132589,1078.08,1130.9
ENSG00000196547,MAN2A2,0,1,-0.102072,1310.35,1292.23
ENSG00000196550,FAM72A,0,1,-0.0971176,1540.43,1524.25
ENSG00000196553,#N/A,0,1,0.991627,0,3.07309
ENSG00000196557,CACNA1H,0,1,-0.182548,184.062,172.093
ENSG00000196565,#N/A,0,1,0.14363,4.38243,6.14617
ENSG00000196586,MYO6,0,1,0.0694426,2673.28,2968.6
ENSG00000196593,#N/A,0,1,-0.593336,0,0
ENSG00000196604,#N/A,0,1,-0.210007,48.2068,44.5598
ENSG00000196605,ZNF846,0,1,-0.250448,87.6487,78.3637
ENSG00000196616,#N/A,0,1,0.991627,0,3.07309
ENSG00000196646,ZNF136,0,1,0.00907176,298.006,318.064
ENSG00000196652,ZKSCAN5,0,1,-0.0564001,1849.39,1882.27
ENSG00000196659,TTC30B,0,1,-0.18998,133.664,124.46
ENSG00000196663,TECPR2,0,1,0.0216947,1003.58,1078.65
ENSG00000196666,#N/A,0,1,-0.593336,0,0
ENSG00000196668,#N/A,0,1,0.847237,13.1473,27.6578
ENSG00000196670,ZFP62,0,1,0.0968089,1823.09,2063.58
ENSG00000196678,ERI2,0,1,0.155194,1086.84,1281.48
ENSG00000196689,TRPV1,0,1,0.109682,92.0311,106.021
ENSG00000196696,PDXDC2P-NPIPB14P,0,1,0.181791,422.905,508.596
ENSG00000196700,ZNF512B,0,1,0.0762086,2646.99,2953.24
ENSG00000196704,AMZ2,0,1,0.0263328,3387.62,3650.83
ENSG00000196724,#N/A,0,1,0.126556,35.0595,41.4867
ENSG00000196735,#N/A,0,1,-0.593336,0,0
ENSG00000196757,ZNF700,0,1,-0.079949,797.603,799.002
ENSG00000196767,#N/A,0,1,-0.593336,0,0
ENSG00000196787,H2AC11,0,1,0.0938767,256.372,290.407
ENSG00000196793,ZNF239,0,1,-0.211465,431.67,394.892
ENSG00000196796,#N/A,0,1,-0.593336,8.76487,6.14617
ENSG00000196811,#N/A,0,1,-2.91526,8.76487,0
ENSG00000196812,#N/A,0,1,-0.593336,0,0
ENSG00000196826,#N/A,0,1,-1.59334,2.19122,0
ENSG00000196834,#N/A,0,1,0.847237,13.1473,27.6578
ENSG00000196843,ARID5A,0,1,-0.593336,120.517,84.5099
ENSG00000196844,#N/A,0,1,1.29975,13.1473,38.4136
ENSG00000196860,#N/A,0,1,1.72859,0,6.14617
ENSG00000196862,#N/A,0,1,0.5062,13.1473,21.5116
ENSG00000196866,#N/A,0,1,-1.3303,8.76487,3.07309
ENSG00000196867,ZFP28,0,1,0.30316,282.667,370.307
ENSG00000196872,#N/A,0,1,0.991627,0,3.07309
ENSG00000196890,#N/A,0,1,-1.07876,28.4858,13.8289
ENSG00000196933,#N/A,0,1,-0.882842,21.9122,12.2923
ENSG00000196937,FAM3C,0,1,0.00838336,4811.91,5121.3
ENSG00000196943,NOP9,0,1,-0.0506505,2982.25,3046.97
ENSG00000196944,#N/A,0,1,-0.593336,0,0
ENSG00000196951,#N/A,0,1,0.406664,8.76487,13.8289
ENSG00000196967,ZNF585A,0,1,0.167326,1029.87,1224.62
ENSG00000196968,FUT11,0,1,-0.16671,609.158,574.667
ENSG00000196970,#N/A,0,1,0.14363,4.38243,6.14617
ENSG00000196972,#N/A,0,1,-0.593336,0,0
ENSG00000196981,WDR5B,0,1,-0.0860259,1001.39,998.753
ENSG00000196993,NPIPB9,0,1,-0.71363,52.5892,33.8039
ENSG00000196998,WDR45,0,1,-0.0347945,762.544,788.247
ENSG00000197013,ZNF429,0,1,0.0598959,495.215,547.009
ENSG00000197044,ZNF441,0,1,0.0787122,326.491,365.697
ENSG00000197046,#N/A,0,1,-0.593336,0,0
ENSG00000197061,#N/A,0,1,0.728592,2.19122,6.14617
ENSG00000197062,ZSCAN26,0,1,-0.127672,1378.28,1335.26
ENSG00000197067,#N/A,0,1,0.406664,4.38243,7.68272
ENSG00000197070,ARRDC1,0,1,-0.0829627,374.698,374.917
ENSG00000197083,#N/A,0,1,-2.1783,4.38243,0
ENSG00000197093,#N/A,0,1,-2.59334,6.57365,0
ENSG00000197099,#N/A,0,1,-0.593336,0,0
ENSG00000197114,ZGPAT,0,1,-0.0878268,1047.4,1043.31
ENSG00000197119,SLC25A29,0,1,-0.0825051,843.619,843.562
ENSG00000197122,SRC,0,1,0.423152,188.445,268.895
ENSG00000197124,ZNF682,0,1,0.466536,127.091,187.458
ENSG00000197125,#N/A,0,1,-0.593336,0,0
ENSG00000197128,ZNF772,0,1,-0.0618126,238.843,242.774
ENSG00000197136,PCNX3,0,1,0.112032,2263.53,2589.08
ENSG00000197149,#N/A,0,1,-0.00837337,2.19122,3.07309
ENSG00000197150,ABCB8,0,1,-0.157532,1395.81,1324.5
ENSG00000197153,#N/A,0,1,-2.1783,4.38243,0
ENSG00000197162,#N/A,0,1,0.785176,8.76487,18.4385
ENSG00000197168,NEK5,0,1,0.915678,26.2946,55.3156
ENSG00000197181,PIWIL2,0,1,-0.802789,78.8838,47.6328
ENSG00000197182,MIRLET7BHG,0,1,-0.460886,111.752,86.0464
ENSG00000197183,NOL4L,0,1,0.204171,181.871,222.799
ENSG00000197191,#N/A,0,1,-2.59334,6.57365,0
ENSG00000197213,#N/A,0,1,1.72859,0,6.14617
ENSG00000197217,ENTPD4,0,1,-0.022581,4991.59,5199.66
ENSG00000197245,#N/A,0,1,-0.593336,4.38243,3.07309
ENSG00000197261,#N/A,0,1,2.57659,0,12.2923
ENSG00000197273,#N/A,0,1,-0.593336,0,0
ENSG00000197275,RAD54B,0,1,0.0960173,2265.72,2562.95
ENSG00000197296,FITM2,0,1,-0.117173,2149.58,2097.38
ENSG00000197301,HMGA2-AS1,0,1,0.247966,50.398,64.5348
ENSG00000197302,ZNF720,0,1,0.0256701,762.544,822.051
ENSG00000197309,#N/A,0,1,0.991627,0,3.07309
ENSG00000197320,#N/A,0,1,0.991627,0,3.07309
ENSG00000197322,#N/A,0,1,0.991627,0,3.07309
ENSG00000197329,PELI1,0,1,-0.124527,517.127,502.45
ENSG00000197334,#N/A,0,1,0.991627,0,3.07309
ENSG00000197343,ZNF655,0,1,-0.0458881,8306.9,8513.99
ENSG00000197345,MRPL21,0,1,0.0276005,2861.73,3086.92
ENSG00000197355,UAP1L1,0,1,0.121262,510.554,588.496
ENSG00000197358,#N/A,0,1,-0.745339,41.6331,26.1212
ENSG00000197361,FBXL22,0,1,0.317397,52.5892,70.681
ENSG00000197362,ZNF786,0,1,0.128089,365.933,424.086
ENSG00000197372,ZNF675,0,1,-0.00184533,642.027,679.152
ENSG00000197375,SLC22A5,0,1,-0.0246752,192.827,201.287
ENSG00000197376,#N/A,0,1,0.406664,0,1.53654
ENSG00000197385,ZNF860,0,1,-0.383883,208.166,169.02
ENSG00000197405,#N/A,0,1,-0.593336,17.5297,12.2923
ENSG00000197409,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000197410,#N/A,0,1,-2.1783,4.38243,0
ENSG00000197429,IPP,0,1,0.00959318,1163.54,1239.99
ENSG00000197437,#N/A,0,1,1.72859,0,6.14617
ENSG00000197442,MAP3K5,0,1,-0.0255698,3264.91,3394.22
ENSG00000197444,#N/A,0,1,1.6697,8.76487,35.3405
ENSG00000197448,GSTK1,0,1,-0.0682727,1919.51,1937.58
ENSG00000197457,STMN3,0,1,-0.0277387,545.613,566.984
ENSG00000197472,ZNF695,0,1,0.258413,278.285,353.405
ENSG00000197496,SLC2A10,0,1,-0.00837337,63.5453,67.6079
ENSG00000197497,ZNF665,0,1,0.802593,39.4419,75.2906
ENSG00000197536,#N/A,0,1,0.603061,50.398,82.9733
ENSG00000197540,#N/A,0,1,1.40666,0,4.60963
ENSG00000197548,ATG7,0,1,-0.0018079,4001.16,4228.57
ENSG00000197550,#N/A,0,1,0.991627,0,3.07309
ENSG00000197557,TTC30A,0,1,-0.326232,256.372,216.653
ENSG00000197558,#N/A,0,1,-1.00837,6.57365,3.07309
ENSG00000197563,PIGN,0,1,0.0888057,1161.35,1307.6
ENSG00000197566,ZNF624,0,1,-0.104478,655.174,645.348
ENSG00000197568,HHLA3,0,1,0.0119466,203.783,218.189
ENSG00000197576,HOXA4,0,1,0.525309,74.5014,115.241
ENSG00000197580,#N/A,0,1,-0.00837337,6.57365,7.68272
ENSG00000197584,#N/A,0,1,1.40666,0,4.60963
ENSG00000197585,#N/A,0,1,-0.593336,0,0
ENSG00000197586,ENTPD6,0,1,0.0212461,4540.2,4875.45
ENSG00000197595,#N/A,0,1,-2.59334,6.57365,0
ENSG00000197599,#N/A,0,1,-2.1783,4.38243,0
ENSG00000197617,#N/A,0,1,-0.00837337,2.19122,3.07309
ENSG00000197620,EOLA1,0,1,-0.330301,370.316,311.918
ENSG00000197629,#N/A,0,1,0.991627,0,3.07309
ENSG00000197646,#N/A,0,1,-1.59334,24.1034,7.68272
ENSG00000197647,ZNF433,0,1,0.406664,56.9716,81.4368
ENSG00000197653,#N/A,0,1,-1.59334,32.8683,10.7558
ENSG00000197665,#N/A,0,1,-1.3303,8.76487,3.07309
ENSG00000197670,#N/A,0,1,-0.756835,59.1629,36.877
ENSG00000197696,#N/A,0,1,1.72859,0,6.14617
ENSG00000197705,#N/A,0,1,0.991627,0,3.07309
ENSG00000197712,FAM114A1,0,1,0.0868644,554.378,623.837
ENSG00000197744,#N/A,0,1,-0.09453,98.6048,98.3388
ENSG00000197757,HOXC6,0,1,0.329702,166.532,222.799
ENSG00000197763,TXNRD3,0,1,0.26489,442.626,563.911
ENSG00000197766,#N/A,0,1,-0.785981,15.3385,9.21926
ENSG00000197768,#N/A,0,1,-0.593336,0,0
ENSG00000197769,#N/A,0,1,-0.593336,0,0
ENSG00000197771,MCMBP,0,1,0.0689409,7493.96,8317.31
ENSG00000197774,EME2,0,1,0.512706,127.091,193.604
ENSG00000197776,KLHDC1,0,1,-0.380342,94.2223,76.8272
ENSG00000197782,ZNF780A,0,1,0.0451242,1312.54,1433.59
ENSG00000197798,FAM118B,0,1,-0.13322,1257.76,1213.87
ENSG00000197808,ZNF461,0,1,0.0884882,418.522,471.719
ENSG00000197813,#N/A,0,1,1.40666,13.1473,41.4867
ENSG00000197818,SLC9A8,0,1,-0.152952,1759.55,1674.83
ENSG00000197822,OCLN,0,1,0.0354083,1301.58,1412.08
ENSG00000197826,CFAP299,0,1,0.798982,32.8683,62.9983
ENSG00000197841,ZNF181,0,1,-0.0542892,907.164,924.999
ENSG00000197852,#N/A,0,1,0.299749,28.4858,38.4136
ENSG00000197857,ZNF44,0,1,-0.0958362,295.814,293.48
ENSG00000197858,GPAA1,0,1,-0.0353172,2563.72,2647.46
ENSG00000197863,ZNF790,0,1,0.27936,322.109,414.867
ENSG00000197872,#N/A,0,1,1.99163,0,7.68272
ENSG00000197882,#N/A,0,1,-1.91526,8.76487,1.53654
ENSG00000197885,NKIRAS1,0,1,-0.00837337,558.76,588.496
ENSG00000197889,#N/A,0,1,-0.593336,0,0
ENSG00000197892,KIF13B,0,1,-0.0137266,786.647,825.124
ENSG00000197905,TEAD4,0,1,-0.029232,2287.63,2372.42
ENSG00000197927,NBEAP2,0,1,0.138175,113.943,133.679
ENSG00000197933,ZNF823,0,1,0.0259198,210.357,227.408
ENSG00000197935,ZNF311,0,1,0.0780414,56.9716,64.5348
ENSG00000197951,ZNF71,0,1,-0.0510177,449.2,459.426
ENSG00000197959,#N/A,0,1,-0.815728,13.1473,7.68272
ENSG00000197965,MPZL1,0,1,0.0111998,3580.45,3818.31
ENSG00000197976,AKAP17A,0,1,-0.105542,950.988,935.755
ENSG00000197980,LEKR1,0,1,0.535947,32.8683,52.2425
ENSG00000197989,SNHG12,0,1,-0.0110475,786.647,826.66
ENSG00000197990,#N/A,0,1,-2.1783,4.38243,0
ENSG00000198001,IRAK4,0,1,-0.136375,1744.21,1679.44
ENSG00000198003,#N/A,0,1,0.406664,13.1473,19.9751
ENSG00000198019,#N/A,0,1,0.991627,0,3.07309
ENSG00000198021,#N/A,0,1,-1.81573,13.1473,3.07309
ENSG00000198026,ZNF335,0,1,-0.0780211,2554.96,2561.42
ENSG00000198040,ZNF84,0,1,-0.0481125,2497.99,2556.81
ENSG00000198042,MAK16,0,1,-0.0685131,3593.6,3626.24
ENSG00000198055,GRK6,0,1,-0.161154,1051.78,995.68
ENSG00000198064,NPIPB13,0,1,0.414657,195.018,276.578
ENSG00000198074,#N/A,0,1,2.21402,0,9.21926
ENSG00000198088,#N/A,0,1,0.522141,24.1034,38.4136
ENSG00000198090,#N/A,0,1,-0.593336,0,0
ENSG00000198099,#N/A,0,1,0.214019,24.1034,30.7309
ENSG00000198104,#N/A,0,1,-2.59334,6.57365,0
ENSG00000198106,#N/A,0,1,-0.593336,0,0
ENSG00000198108,CHSY3,0,1,0.741083,48.2068,87.583
ENSG00000198113,TOR4A,0,1,-0.0884581,1404.57,1398.25
ENSG00000198125,#N/A,0,1,1.72859,0,6.14617
ENSG00000198130,HIBCH,0,1,-0.0770394,1647.8,1653.32
ENSG00000198133,#N/A,0,1,-1.1783,10.9561,4.60963
ENSG00000198134,#N/A,0,1,0.246199,39.4419,50.7059
ENSG00000198142,SOWAHC,0,1,-0.0251247,1010.15,1051
ENSG00000198157,HMGN5,0,1,-0.282996,381.272,331.893
ENSG00000198168,SVIP,0,1,-0.0225037,747.205,779.027
ENSG00000198203,#N/A,0,1,-2.59334,6.57365,0
ENSG00000198205,ZXDA,0,1,-0.0201505,177.489,185.922
ENSG00000198208,#N/A,0,1,0.991627,0,3.07309
ENSG00000198216,#N/A,0,1,-0.593336,0,0
ENSG00000198223,#N/A,0,1,-0.593336,0,0
ENSG00000198237,#N/A,0,1,0.124893,65.7365,76.8272
ENSG00000198265,HELZ,0,1,0.0676906,3519.09,3902.82
ENSG00000198276,UCKL1,0,1,0.023017,1724.49,1854.61
ENSG00000198298,ZNF485,0,1,-0.23141,543.422,490.157
ENSG00000198300,#N/A,0,1,-2.1783,4.38243,0
ENSG00000198312,#N/A,0,1,-0.593336,0,0
ENSG00000198342,ZNF442,0,1,-0.286154,127.091,110.631
ENSG00000198353,HOXC4,0,1,-0.0128748,232.269,244.31
ENSG00000198380,GFPT1,0,1,0.0490942,2747.79,3008.55
ENSG00000198400,#N/A,0,1,-0.593336,0,0
ENSG00000198406,#N/A,0,1,0.211113,308.962,379.526
ENSG00000198416,#N/A,0,1,0.152481,140.238,165.947
ENSG00000198417,#N/A,0,1,0.406664,0,1.53654
ENSG00000198429,ZNF69,0,1,-0.116898,98.6048,96.8022
ENSG00000198440,ZNF583,0,1,0.0683416,385.654,428.696
ENSG00000198468,FLVCR1-DT,0,1,0.350081,83.2662,113.704
ENSG00000198482,ZNF808,0,1,0.208537,493.024,603.861
ENSG00000198492,YTHDF2,0,1,-0.0931606,4080.05,4047.25
ENSG00000198496,NBR2,0,1,0.461947,138.047,202.824
ENSG00000198502,#N/A,0,1,0.14363,4.38243,6.14617
ENSG00000198515,#N/A,0,1,-0.593336,0,0
ENSG00000198520,#N/A,0,1,-1.59334,19.721,6.14617
ENSG00000198523,#N/A,0,1,-1.81573,13.1473,3.07309
ENSG00000198535,#N/A,0,1,1.40666,0,4.60963
ENSG00000198538,ZNF28,0,1,0.0792049,1071.51,1198.5
ENSG00000198547,#N/A,0,1,-0.593336,0,0
ENSG00000198551,ZNF627,0,1,0.0143467,688.042,736.004
ENSG00000198553,#N/A,0,1,0.532195,21.9122,35.3405
ENSG00000198573,#N/A,0,1,-0.593336,0,0
ENSG00000198574,#N/A,0,1,-2.59334,6.57365,0
ENSG00000198576,ARC,0,1,-0.241864,61.3541,55.3156
ENSG00000198580,#N/A,0,1,-1.3303,8.76487,3.07309
ENSG00000198590,#N/A,0,1,-1.44133,17.5297,6.14617
ENSG00000198597,#N/A,0,1,0.706224,26.2946,47.6328
ENSG00000198598,#N/A,0,1,-0.00837337,24.1034,26.1212
ENSG00000198601,#N/A,0,1,0.991627,0,3.07309
ENSG00000198604,BAZ1A,0,1,0.0718486,6065.29,6745.42
ENSG00000198612,COPS8,0,1,0.0483957,3928.85,4299.25
ENSG00000198618,#N/A,0,1,0.0843414,999.195,1121.68
ENSG00000198624,CCDC69,0,1,0.445138,78.8838,115.241
ENSG00000198625,MDM4,0,1,-0.0534331,1185.45,1209.26
ENSG00000198650,#N/A,0,1,-0.593336,6.57365,4.60963
ENSG00000198658,#N/A,0,1,-0.941259,28.4858,15.3654
ENSG00000198677,TTC37,0,1,0.0136134,10509.1,11224.4
ENSG00000198691,#N/A,0,1,2.40666,0,10.7558
ENSG00000198711,#N/A,0,1,0.406664,8.76487,13.8289
ENSG00000198715,GLMP,0,1,-0.165635,867.722,818.977
ENSG00000198718,TOGARAM1,0,1,-0.0287113,1667.52,1730.15
ENSG00000198719,DLL1,0,1,-0.217827,159.959,145.972
ENSG00000198720,ANKRD13B,0,1,-0.00558555,1130.67,1192.36
ENSG00000198723,#N/A,0,1,1.40666,0,4.60963
ENSG00000198728,LDB1,0,1,-0.14708,1224.89,1170.85
ENSG00000198729,#N/A,0,1,0.991627,4.38243,12.2923
ENSG00000198740,ZNF652,0,1,0.00312227,819.515,869.683
ENSG00000198742,SMURF1,0,1,0.0396291,2631.65,2862.58
ENSG00000198743,SLC5A3,0,1,-0.024212,2272.29,2364.74
ENSG00000198746,GPATCH3,0,1,-0.190577,385.654,358.015
ENSG00000198754,#N/A,0,1,0.522141,10.9561,18.4385
